co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,season,aer_ai
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1794123542381474,0.1660425810543977,0.0139694895228828,23,23,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1819237616874771,0.1678841451561748,0.014316989262258,0,24,12,0,-0.4578949966653088
0.0478436771848056,0.0001797555324758,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1890217301592916,0.1752504015632833,0.0193557354831983,1,24,12,0,-0.4578949966653088
0.0478436771848056,0.001737636813933,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2011896761109735,0.1897424879531015,0.0299197275602043,2,24,12,0,-0.4578949966653088
0.0478436771848056,0.0100463369817048,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2000106115807718,0.1918142475676007,0.0352017235987073,3,24,12,0,-0.4578949966653088
0.0478436771848056,0.0220899576575856,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1791588553641541,0.1727694054817224,0.0378427216179587,4,24,12,0,-0.4578949966653088
0.0478436771848056,0.0272229767516178,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1687771921757277,0.1635155458702925,0.0488584633561524,5,24,12,0,-0.4578949966653088
0.0478436771848056,0.024546616601422,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.157422800749885,0.1524815076271446,0.0554609584042812,6,24,12,0,-0.4578949966653088
0.0478436771848056,0.0149596548693776,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1139624821666489,0.1091535966769998,0.0431247176564617,7,24,12,0,-0.4578949966653088
0.0478436771848056,0.0111648158504433,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0930281914329171,0.0888503524549072,0.0435764673176495,8,24,12,0,-0.4578949966653088
0.0478436771848056,0.0085883198849564,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0741572636270383,0.0713913016788926,0.0457657156757132,9,24,12,0,-0.4578949966653088
0.0478436771848056,0.0074698410162179,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0649251883555587,0.0637181179214879,0.0510477117142162,10,24,12,0,-0.4578949966653088
0.0478436771848056,0.0065311176799552,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0676841993562307,0.068004869913958,0.0616117037912221,11,24,12,0,-0.4578949966653088
0.0478436771848056,0.0016976911400495,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0698477827691509,0.0713094543854802,0.0721756958682281,12,24,12,0,-0.4578949966653088
0.0478436771848056,3.9945673883518416e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0777652010894556,0.0799596902079944,0.0853806859644855,13,24,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0897562873616073,0.0927432143478305,0.0985856760607429,14,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0972020798698312,0.1001503944016451,0.1003579247315564,15,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1004975652317451,0.1025751204689849,0.081002189248358,16,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1021069883154705,0.1033987088589464,0.0559127080654689,17,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0968837324466768,0.0963905343605168,0.0325607255794558,18,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0871151828139554,0.0844612913456718,0.0186954859783855,19,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0852817374694917,0.0814431724010926,0.015185738610696,20,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0902220178510369,0.0856531925559886,0.0136567397574451,21,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.0984577835944961,0.0930706035214797,0.0128574903568822,22,24,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1094584556612783,0.1027643923350009,0.0128574903568822,23,24,12,0,-0.4578949966653088
0.0478436771848056,1.9972836941759208e-05,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1216912501621213,0.1126627993820529,0.0136567397574451,0,25,12,0,-0.4578949966653088
0.0478436771848056,0.0225493329072461,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1856849775388207,0.1810820212189108,0.0325607255794558,1,26,12,0,-0.4578949966653088
0.0478436771848056,0.0758967803786849,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2210628087675238,0.2216066623696837,0.0493102130173402,2,26,12,0,-0.4578949966653088
0.0478436771848056,0.128565151394104,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2459823376133375,0.2495421667024748,0.0559127080654689,3,26,12,0,-0.4578949966653088
0.0478436771848056,0.1249900135815291,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2478688408616603,0.2510051870722199,0.0572332070750946,4,26,12,0,-0.4578949966653088
0.0478436771848056,0.1160621554685627,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.261852546189853,0.2664692100713094,0.0713069465197901,5,26,12,0,-0.4578949966653088
0.0478436771848056,0.0776743628665015,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.272723521158313,0.2761425370614775,0.0845119366160475,6,26,12,0,-0.4578949966653088
0.0478436771848056,0.0171966126068546,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1681051253935128,0.1616023653867796,0.04006671994996,7,26,12,0,-0.4578949966653088
0.0478436771848056,0.010945114644084,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1406741890983693,0.1342244457403599,0.03124022656983,8,26,12,0,-0.4578949966653088
0.0478436771848056,0.0091475593193257,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1384634431042411,0.1321629170375372,0.0325607255794558,9,26,12,0,-0.4578949966653088
